id_w_time,LATITUDE,LONGITUDE,id,x,y,year,time_of_year,ACQ_TIME,date,fire,pop_density,city,in_urban_area,pop_exact,excess_fire,predicted_fire,fire_in_window,war_fire,sustained_excess,id_big,length_of_war_fire_area,war_fire_restrictive
35.2-47.3-211-2022,47.338894,35.212955,35.2-47.3,35.2,47.3,2022,211,1030,2022-07-30,1,62.551022647155655,NA,TRUE,2.40432071685791,6,1,9,1,1,35-47,522,1
35.2-47.3-211-2022,47.3407,35.2147,35.2-47.3,35.2,47.3,2022,211,0941,2022-07-30,1,62.551022647155655,NA,TRUE,2.40432071685791,6,1,9,1,1,35-47,522,1
35.2-47.3-211-2022,47.3233,35.171,35.2-47.3,35.2,47.3,2022,211,0941,2022-07-30,1,62.551022647155655,NA,TRUE,2.4296581745147705,6,1,9,1,1,35-47,522,1
35.2-47.3-212-2022,47.336205,35.177341,35.2-47.3,35.2,47.3,2022,212,1012,2022-07-31,1,62.551022647155655,NA,TRUE,1.9214982986450195,0,2,2,1,1,35-47,522,0
35.2-47.3-212-2022,47.332851,35.178665,35.2-47.3,35.2,47.3,2022,212,1012,2022-07-31,1,62.551022647155655,NA,TRUE,2.0929250717163086,0,2,2,1,1,35-47,522,0
35.2-47.3-216-2022,47.320778,35.220589,35.2-47.3,35.2,47.3,2022,216,1036,2022-08-04,1,62.551022647155655,NA,TRUE,2.9322714805603027,0,1,1,1,1,35-47,522,0
35.2-47.3-219-2022,47.3017,35.1542,35.2-47.3,35.2,47.3,2022,219,0854,2022-08-07,1,62.551022647155655,NA,TRUE,5.248998641967773,0,1,1,1,1,35-47,522,0
35.2-47.9-106-2023,47.86911,35.16607,35.2-47.9,35.2,47.900000000000006,2023,106,24,2023-04-16,1,1383.919555157423,NA,TRUE,5220.04638671875,5,1,8,1,1,35-47,522,1
35.2-47.9-106-2023,47.87715,35.19131,35.2-47.9,35.2,47.900000000000006,2023,106,24,2023-04-16,1,1383.919555157423,NA,TRUE,3278.41845703125,5,1,8,1,1,35-47,522,1
35.2-47.9-106-2023,47.87667,35.19102,35.2-47.9,35.2,47.900000000000006,2023,106,24,2023-04-16,1,1383.919555157423,NA,TRUE,3278.41845703125,5,1,8,1,1,35-47,522,1
35.2-47.9-106-2023,47.88085,35.19336,35.2-47.9,35.2,47.900000000000006,2023,106,24,2023-04-16,1,1383.919555157423,NA,TRUE,3278.41845703125,5,1,8,1,1,35-47,522,1
35.2-47.9-106-2023,47.87871,35.1927,35.2-47.9,35.2,47.900000000000006,2023,106,2314,2023-04-16,1,1383.919555157423,NA,TRUE,3278.41845703125,5,1,8,1,1,35-47,522,1
35.2-47.9-106-2023,47.86889,35.16354,35.2-47.9,35.2,47.900000000000006,2023,106,2314,2023-04-16,1,1383.919555157423,NA,TRUE,5109.841796875,5,1,8,1,1,35-47,522,1
35.2-47.9-106-2023,47.87918,35.18738,35.2-47.9,35.2,47.900000000000006,2023,106,2314,2023-04-16,1,1383.919555157423,NA,TRUE,4124.11181640625,5,1,8,1,1,35-47,522,1
35.2-47.9-106-2023,47.86936,35.15818,35.2-47.9,35.2,47.900000000000006,2023,106,2314,2023-04-16,1,1383.919555157423,NA,TRUE,5109.841796875,5,1,8,1,1,35-47,522,1
35.2-47.9-107-2023,47.86683,35.16414,35.2-47.9,35.2,47.900000000000006,2023,107,1041,2023-04-17,1,1383.919555157423,NA,TRUE,5109.841796875,0,3,3,1,1,35-47,522,0
35.2-47.9-107-2023,47.8782,35.18994,35.2-47.9,35.2,47.900000000000006,2023,107,5,2023-04-17,1,1383.919555157423,NA,TRUE,4124.11181640625,0,3,3,1,1,35-47,522,0
35.2-47.9-107-2023,47.86906,35.15921,35.2-47.9,35.2,47.900000000000006,2023,107,5,2023-04-17,1,1383.919555157423,NA,TRUE,5109.841796875,0,3,3,1,1,35-47,522,0
35.2-47.9-108-2023,47.87938,35.19458,35.2-47.9,35.2,47.900000000000006,2023,108,818,2023-04-18,1,1383.919555157423,NA,TRUE,3278.41845703125,0,4,2,1,1,35-47,522,0
35.2-47.9-108-2023,47.87844,35.18906,35.2-47.9,35.2,47.900000000000006,2023,108,1021,2023-04-18,1,1383.919555157423,NA,TRUE,4124.11181640625,0,4,2,1,1,35-47,522,0
35.2-47.9-109-2023,47.87064,35.162350000000004,35.2-47.9,35.2,47.900000000000006,2023,109,16,2023-04-19,1,1383.919555157423,NA,TRUE,5109.841796875,0,6,2,1,1,35-47,522,0
35.2-47.9-109-2023,47.86794,35.15507,35.2-47.9,35.2,47.900000000000006,2023,109,16,2023-04-19,1,1383.919555157423,NA,TRUE,5852.1455078125,0,6,2,1,1,35-47,522,0
35.2-47.9-112-2023,47.87888,35.18842,35.2-47.9,35.2,47.900000000000006,2023,112,2352,2023-04-22,1,1383.919555157423,NA,TRUE,4124.11181640625,0,10,4,1,1,35-47,522,0
35.2-47.9-112-2023,47.86931,35.1626,35.2-47.9,35.2,47.900000000000006,2023,112,2352,2023-04-22,1,1383.919555157423,NA,TRUE,5109.841796875,0,10,4,1,1,35-47,522,0
35.2-47.9-112-2023,47.87111,35.16178,35.2-47.9,35.2,47.900000000000006,2023,112,2259,2023-04-22,1,1383.919555157423,NA,TRUE,5109.841796875,0,10,4,1,1,35-47,522,0
35.2-47.9-112-2023,47.87679,35.15995,35.2-47.9,35.2,47.900000000000006,2023,112,2352,2023-04-22,1,1383.919555157423,NA,TRUE,5094.5712890625,0,10,4,1,1,35-47,522,0
35.2-47.9-113-2023,47.87663,35.15886,35.2-47.9,35.2,47.900000000000006,2023,113,2333,2023-04-23,1,1383.919555157423,NA,TRUE,5094.5712890625,2,6,10,1,1,35-47,522,0
35.2-47.9-113-2023,47.87304,35.16267,35.2-47.9,35.2,47.900000000000006,2023,113,2242,2023-04-23,1,1383.919555157423,NA,TRUE,5109.841796875,2,6,10,1,1,35-47,522,0
35.2-47.9-113-2023,47.86908,35.16244,35.2-47.9,35.2,47.900000000000006,2023,113,2333,2023-04-23,1,1383.919555157423,NA,TRUE,5109.841796875,2,6,10,1,1,35-47,522,1
35.2-47.9-113-2023,47.86875,35.16365,35.2-47.9,35.2,47.900000000000006,2023,113,39,2023-04-23,1,1383.919555157423,NA,TRUE,5109.841796875,2,6,10,1,1,35-47,522,0
35.2-47.9-113-2023,47.86659,35.15086,35.2-47.9,35.2,47.900000000000006,2023,113,39,2023-04-23,1,1383.919555157423,NA,TRUE,5852.1455078125,2,6,10,1,1,35-47,522,1
35.2-47.9-113-2023,47.88121,35.19214,35.2-47.9,35.2,47.900000000000006,2023,113,39,2023-04-23,1,1383.919555157423,NA,TRUE,3278.41845703125,2,6,10,1,1,35-47,522,0
35.2-47.9-113-2023,47.87945,35.18785,35.2-47.9,35.2,47.900000000000006,2023,113,39,2023-04-23,1,1383.919555157423,NA,TRUE,4124.11181640625,2,6,10,1,1,35-47,522,0
35.2-47.9-113-2023,47.87987,35.18848,35.2-47.9,35.2,47.900000000000006,2023,113,2333,2023-04-23,1,1383.919555157423,NA,TRUE,4124.11181640625,2,6,10,1,1,35-47,522,0
35.2-47.9-113-2023,47.86979,35.15691,35.2-47.9,35.2,47.900000000000006,2023,113,2333,2023-04-23,1,1383.919555157423,NA,TRUE,5852.1455078125,2,6,10,1,1,35-47,522,0
35.2-47.9-113-2023,47.87059,35.1618,35.2-47.9,35.2,47.900000000000006,2023,113,2242,2023-04-23,1,1383.919555157423,NA,TRUE,5109.841796875,2,6,10,1,1,35-47,522,0
35.2-47.9-114-2023,47.877,35.19197,35.2-47.9,35.2,47.900000000000006,2023,114,22,2023-04-24,1,1383.919555157423,NA,TRUE,3278.41845703125,0,11,6,1,1,35-47,522,0
35.2-47.9-114-2023,47.87854,35.18589,35.2-47.9,35.2,47.900000000000006,2023,114,22,2023-04-24,1,1383.919555157423,NA,TRUE,4124.11181640625,0,11,6,1,1,35-47,522,0
35.2-47.9-114-2023,47.87946,35.18079,35.2-47.9,35.2,47.900000000000006,2023,114,2314,2023-04-24,1,1383.919555157423,NA,TRUE,4298.79833984375,0,11,6,1,1,35-47,522,0
35.2-47.9-114-2023,47.87727,35.19181,35.2-47.9,35.2,47.900000000000006,2023,114,22,2023-04-24,1,1383.919555157423,NA,TRUE,3278.41845703125,0,11,6,1,1,35-47,522,0
35.2-47.9-114-2023,47.87079,35.16052,35.2-47.9,35.2,47.900000000000006,2023,114,22,2023-04-24,1,1383.919555157423,NA,TRUE,5109.841796875,0,11,6,1,1,35-47,522,0
35.2-47.9-114-2023,47.86813,35.15215,35.2-47.9,35.2,47.900000000000006,2023,114,22,2023-04-24,1,1383.919555157423,NA,TRUE,5852.1455078125,0,11,6,1,1,35-47,522,0
35.2-47.9-115-2023,47.86766,35.16286,35.2-47.9,35.2,47.900000000000006,2023,115,2344,2023-04-25,1,1383.919555157423,NA,TRUE,5109.841796875,0,7,4,1,1,35-47,522,0
35.2-47.9-115-2023,47.86603,35.15161,35.2-47.9,35.2,47.900000000000006,2023,115,2344,2023-04-25,1,1383.919555157423,NA,TRUE,4262.99072265625,0,7,4,1,1,35-47,522,0
35.2-47.9-115-2023,47.87707,35.18812,35.2-47.9,35.2,47.900000000000006,2023,115,2257,2023-04-25,1,1383.919555157423,NA,TRUE,4124.11181640625,0,7,4,1,1,35-47,522,0
35.2-47.9-115-2023,47.88067,35.18884,35.2-47.9,35.2,47.900000000000006,2023,115,2344,2023-04-25,1,1383.919555157423,NA,TRUE,4124.11181640625,0,7,4,1,1,35-47,522,0
35.2-47.9-116-2023,47.86787,35.1593,35.2-47.9,35.2,47.900000000000006,2023,116,35,2023-04-26,1,1383.919555157423,NA,TRUE,5109.841796875,0,8,6,1,1,35-47,522,0
35.2-47.9-116-2023,47.87931,35.19199,35.2-47.9,35.2,47.900000000000006,2023,116,35,2023-04-26,1,1383.919555157423,NA,TRUE,3278.41845703125,0,8,6,1,1,35-47,522,0
35.2-47.9-116-2023,47.88047,35.18789,35.2-47.9,35.2,47.900000000000006,2023,116,35,2023-04-26,1,1383.919555157423,NA,TRUE,4124.11181640625,0,8,6,1,1,35-47,522,0
35.2-47.9-116-2023,47.88101,35.19167,35.2-47.9,35.2,47.900000000000006,2023,116,35,2023-04-26,1,1383.919555157423,NA,TRUE,3278.41845703125,0,8,6,1,1,35-47,522,0
35.2-47.9-116-2023,47.87745,35.18456,35.2-47.9,35.2,47.900000000000006,2023,116,35,2023-04-26,1,1383.919555157423,NA,TRUE,4124.11181640625,0,8,6,1,1,35-47,522,0
35.2-47.9-116-2023,47.8763,35.18867,35.2-47.9,35.2,47.900000000000006,2023,116,35,2023-04-26,1,1383.919555157423,NA,TRUE,4124.11181640625,0,8,6,1,1,35-47,522,0
35.2-47.9-121-2023,47.88038,35.18783,35.2-47.9,35.2,47.900000000000006,2023,121,2331,2023-05-01,1,1383.919555157423,NA,TRUE,4124.11181640625,0,4,4,1,1,35-47,522,0
35.2-47.9-121-2023,47.87843,35.17587,35.2-47.9,35.2,47.900000000000006,2023,121,2331,2023-05-01,1,1383.919555157423,NA,TRUE,4298.79833984375,0,4,4,1,1,35-47,522,0
35.2-47.9-121-2023,47.86969,35.16193,35.2-47.9,35.2,47.900000000000006,2023,121,2331,2023-05-01,1,1383.919555157423,NA,TRUE,5109.841796875,0,4,4,1,1,35-47,522,0
35.2-47.9-121-2023,47.87966,35.1933,35.2-47.9,35.2,47.900000000000006,2023,121,2331,2023-05-01,1,1383.919555157423,NA,TRUE,3278.41845703125,0,4,4,1,1,35-47,522,0
35.2-47.9-122-2023,47.878660000000004,35.18987,35.2-47.9,35.2,47.900000000000006,2023,122,2314,2023-05-02,1,1383.919555157423,NA,TRUE,4124.11181640625,0,14,8,1,1,35-47,522,0
35.2-47.9-122-2023,47.87961,35.17915,35.2-47.9,35.2,47.900000000000006,2023,122,2314,2023-05-02,1,1383.919555157423,NA,TRUE,4298.79833984375,0,14,8,1,1,35-47,522,0
35.2-47.9-122-2023,47.87502,35.15914,35.2-47.9,35.2,47.900000000000006,2023,122,24,2023-05-02,1,1383.919555157423,NA,TRUE,5094.5712890625,0,14,8,1,1,35-47,522,0
35.2-47.9-122-2023,47.86934,35.16282,35.2-47.9,35.2,47.900000000000006,2023,122,24,2023-05-02,1,1383.919555157423,NA,TRUE,5109.841796875,0,14,8,1,1,35-47,522,0
35.2-47.9-122-2023,47.87008,35.16146,35.2-47.9,35.2,47.900000000000006,2023,122,24,2023-05-02,1,1383.919555157423,NA,TRUE,5109.841796875,0,14,8,1,1,35-47,522,0
35.2-47.9-122-2023,47.86991,35.15714,35.2-47.9,35.2,47.900000000000006,2023,122,2225,2023-05-02,1,1383.919555157423,NA,TRUE,5109.841796875,0,14,8,1,1,35-47,522,0
35.2-47.9-122-2023,47.86882,35.16064,35.2-47.9,35.2,47.900000000000006,2023,122,2314,2023-05-02,1,1383.919555157423,NA,TRUE,5109.841796875,0,14,8,1,1,35-47,522,0
35.2-47.9-122-2023,47.87573,35.15778,35.2-47.9,35.2,47.900000000000006,2023,122,24,2023-05-02,1,1383.919555157423,NA,TRUE,5094.5712890625,0,14,8,1,1,35-47,522,0
35.2-47.9-123-2023,47.86921,35.16195,35.2-47.9,35.2,47.900000000000006,2023,123,3,2023-05-03,1,1383.919555157423,NA,TRUE,5109.841796875,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.86692,35.15429,35.2-47.9,35.2,47.900000000000006,2023,123,3,2023-05-03,1,1383.919555157423,NA,TRUE,5852.1455078125,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.87839,35.19267,35.2-47.9,35.2,47.900000000000006,2023,123,3,2023-05-03,1,1383.919555157423,NA,TRUE,3278.41845703125,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.87396,35.15748,35.2-47.9,35.2,47.900000000000006,2023,123,3,2023-05-03,1,1383.919555157423,NA,TRUE,5109.841796875,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.87346,35.16381,35.2-47.9,35.2,47.900000000000006,2023,123,54,2023-05-03,1,1383.919555157423,NA,TRUE,5109.841796875,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.86685,35.15017,35.2-47.9,35.2,47.900000000000006,2023,123,2346,2023-05-03,1,1383.919555157423,NA,TRUE,5852.1455078125,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.87912,35.15982,35.2-47.9,35.2,47.900000000000006,2023,123,2346,2023-05-03,1,1383.919555157423,NA,TRUE,5094.5712890625,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.87585,35.15868,35.2-47.9,35.2,47.900000000000006,2023,123,2346,2023-05-03,1,1383.919555157423,NA,TRUE,5094.5712890625,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.8781,35.19118,35.2-47.9,35.2,47.900000000000006,2023,123,2254,2023-05-03,1,1383.919555157423,NA,TRUE,3278.41845703125,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.87178,35.16261,35.2-47.9,35.2,47.900000000000006,2023,123,2346,2023-05-03,1,1383.919555157423,NA,TRUE,5109.841796875,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.88081,35.19255,35.2-47.9,35.2,47.900000000000006,2023,123,2346,2023-05-03,1,1383.919555157423,NA,TRUE,3278.41845703125,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.87292,35.16354,35.2-47.9,35.2,47.900000000000006,2023,123,54,2023-05-03,1,1383.919555157423,NA,TRUE,5109.841796875,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.87875,35.17785,35.2-47.9,35.2,47.900000000000006,2023,123,2254,2023-05-03,1,1383.919555157423,NA,TRUE,4298.79833984375,0,15,14,1,1,35-47,522,0
35.2-47.9-123-2023,47.8692,35.16342,35.2-47.9,35.2,47.900000000000006,2023,123,2254,2023-05-03,1,1383.919555157423,NA,TRUE,5109.841796875,0,15,14,1,1,35-47,522,0
35.2-47.9-131-2023,47.87894,35.16191,35.2-47.9,35.2,47.900000000000006,2023,131,3,2023-05-11,1,1383.919555157423,NA,TRUE,5094.5712890625,1,8,11,1,1,35-47,522,1
35.2-47.9-132-2023,47.8802,35.1994,35.2-47.9,35.2,47.900000000000006,2023,132,818,2023-05-12,1,1383.919555157423,NA,TRUE,2755.50830078125,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.87373,35.15606,35.2-47.9,35.2,47.900000000000006,2023,132,35,2023-05-12,1,1383.919555157423,NA,TRUE,5852.1455078125,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.86848,35.16074,35.2-47.9,35.2,47.900000000000006,2023,132,35,2023-05-12,1,1383.919555157423,NA,TRUE,5109.841796875,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.88199,35.18616,35.2-47.9,35.2,47.900000000000006,2023,132,818,2023-05-12,1,1383.919555157423,NA,TRUE,4124.11181640625,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.88095,35.18925,35.2-47.9,35.2,47.900000000000006,2023,132,35,2023-05-12,1,1383.919555157423,NA,TRUE,4124.11181640625,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.87693,35.19005,35.2-47.9,35.2,47.900000000000006,2023,132,35,2023-05-12,1,1383.919555157423,NA,TRUE,4124.11181640625,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.8663,35.15016,35.2-47.9,35.2,47.900000000000006,2023,132,2326,2023-05-12,1,1383.919555157423,NA,TRUE,5852.1455078125,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.87143,35.16412,35.2-47.9,35.2,47.900000000000006,2023,132,35,2023-05-12,1,1383.919555157423,NA,TRUE,5109.841796875,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.86915,35.15716,35.2-47.9,35.2,47.900000000000006,2023,132,2326,2023-05-12,1,1383.919555157423,NA,TRUE,5109.841796875,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.87624,35.18629,35.2-47.9,35.2,47.900000000000006,2023,132,35,2023-05-12,1,1383.919555157423,NA,TRUE,4124.11181640625,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.87544,35.15564,35.2-47.9,35.2,47.900000000000006,2023,132,35,2023-05-12,1,1383.919555157423,NA,TRUE,5396.78076171875,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.87808,35.18594,35.2-47.9,35.2,47.900000000000006,2023,132,35,2023-05-12,1,1383.919555157423,NA,TRUE,4124.11181640625,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.87629,35.15899,35.2-47.9,35.2,47.900000000000006,2023,132,2326,2023-05-12,1,1383.919555157423,NA,TRUE,5094.5712890625,5,7,14,1,1,35-47,522,1
35.2-47.9-132-2023,47.86843,35.16324,35.2-47.9,35.2,47.900000000000006,2023,132,2326,2023-05-12,1,1383.919555157423,NA,TRUE,5109.841796875,5,7,14,1,1,35-47,522,1
35.2-47.9-133-2023,47.87786,35.18945,35.2-47.9,35.2,47.900000000000006,2023,133,2307,2023-05-13,1,1383.919555157423,NA,TRUE,4124.11181640625,0,8,10,1,1,35-47,522,0
35.2-47.9-133-2023,47.86269,35.15487,35.2-47.9,35.2,47.900000000000006,2023,133,2307,2023-05-13,1,1383.919555157423,NA,TRUE,4262.99072265625,0,8,10,1,1,35-47,522,0
35.2-47.9-133-2023,47.87735,35.15876,35.2-47.9,35.2,47.900000000000006,2023,133,2358,2023-05-13,1,1383.919555157423,NA,TRUE,5094.5712890625,0,8,10,1,1,35-47,522,0
35.2-47.9-133-2023,47.86948,35.16306,35.2-47.9,35.2,47.900000000000006,2023,133,18,2023-05-13,1,1383.919555157423,NA,TRUE,5109.841796875,0,8,10,1,1,35-47,522,0
35.2-47.9-133-2023,47.87882,35.17681,35.2-47.9,35.2,47.900000000000006,2023,133,2307,2023-05-13,1,1383.919555157423,NA,TRUE,4298.79833984375,0,8,10,1,1,35-47,522,0
35.2-47.9-133-2023,47.87397,35.15735,35.2-47.9,35.2,47.900000000000006,2023,133,2358,2023-05-13,1,1383.919555157423,NA,TRUE,5109.841796875,0,8,10,1,1,35-47,522,0
35.2-47.9-133-2023,47.86676,35.1558,35.2-47.9,35.2,47.900000000000006,2023,133,18,2023-05-13,1,1383.919555157423,NA,TRUE,5852.1455078125,0,8,10,1,1,35-47,522,0
35.2-47.9-133-2023,47.86796,35.15057,35.2-47.9,35.2,47.900000000000006,2023,133,18,2023-05-13,1,1383.919555157423,NA,TRUE,5852.1455078125,0,8,10,1,1,35-47,522,0
35.2-47.9-133-2023,47.86721,35.15452,35.2-47.9,35.2,47.900000000000006,2023,133,2358,2023-05-13,1,1383.919555157423,NA,TRUE,5852.1455078125,0,8,10,1,1,35-47,522,0
35.2-47.9-133-2023,47.87122,35.16484,35.2-47.9,35.2,47.900000000000006,2023,133,18,2023-05-13,1,1383.919555157423,NA,TRUE,5109.841796875,0,8,10,1,1,35-47,522,0
35.2-47.9-134-2023,47.87513,35.15586,35.2-47.9,35.2,47.900000000000006,2023,134,2339,2023-05-14,1,1383.919555157423,NA,TRUE,5396.78076171875,0,9,3,1,1,35-47,522,0
35.2-47.9-134-2023,47.88056,35.19016,35.2-47.9,35.2,47.900000000000006,2023,134,2339,2023-05-14,1,1383.919555157423,NA,TRUE,4124.11181640625,0,9,3,1,1,35-47,522,0
35.2-47.9-134-2023,47.87725,35.1891,35.2-47.9,35.2,47.900000000000006,2023,134,2339,2023-05-14,1,1383.919555157423,NA,TRUE,4124.11181640625,0,9,3,1,1,35-47,522,0
35.2-47.9-135-2023,47.87804,35.19247,35.2-47.9,35.2,47.900000000000006,2023,135,1013,2023-05-15,1,1383.919555157423,NA,TRUE,3278.41845703125,0,10,7,1,1,35-47,522,0
35.2-47.9-135-2023,47.87826,35.19107,35.2-47.9,35.2,47.900000000000006,2023,135,2320,2023-05-15,1,1383.919555157423,NA,TRUE,3278.41845703125,0,10,7,1,1,35-47,522,0
35.2-47.9-135-2023,47.88071,35.19071,35.2-47.9,35.2,47.900000000000006,2023,135,28,2023-05-15,1,1383.919555157423,NA,TRUE,3278.41845703125,0,10,7,1,1,35-47,522,0
35.2-47.9-135-2023,47.88048,35.19077,35.2-47.9,35.2,47.900000000000006,2023,135,2320,2023-05-15,1,1383.919555157423,NA,TRUE,3278.41845703125,0,10,7,1,1,35-47,522,0
35.2-47.9-135-2023,47.87965,35.17709,35.2-47.9,35.2,47.900000000000006,2023,135,2320,2023-05-15,1,1383.919555157423,NA,TRUE,4298.79833984375,0,10,7,1,1,35-47,522,0
35.2-47.9-135-2023,47.87886,35.1894,35.2-47.9,35.2,47.900000000000006,2023,135,28,2023-05-15,1,1383.919555157423,NA,TRUE,4124.11181640625,0,10,7,1,1,35-47,522,0
35.2-47.9-135-2023,47.87115,35.16046,35.2-47.9,35.2,47.900000000000006,2023,135,28,2023-05-15,1,1383.919555157423,NA,TRUE,5109.841796875,0,10,7,1,1,35-47,522,0
35.2-47.9-138-2023,47.87991,35.18013,35.2-47.9,35.2,47.900000000000006,2023,138,24,2023-05-18,1,1383.919555157423,NA,TRUE,4298.79833984375,0,7,4,1,1,35-47,522,0
35.2-47.9-138-2023,47.88085,35.17555,35.2-47.9,35.2,47.900000000000006,2023,138,24,2023-05-18,1,1383.919555157423,NA,TRUE,4298.79833984375,0,7,4,1,1,35-47,522,0
35.2-47.9-138-2023,47.87037,35.16106,35.2-47.9,35.2,47.900000000000006,2023,138,24,2023-05-18,1,1383.919555157423,NA,TRUE,5109.841796875,0,7,4,1,1,35-47,522,0
35.2-47.9-138-2023,47.87974,35.19007,35.2-47.9,35.2,47.900000000000006,2023,138,1058,2023-05-18,1,1383.919555157423,NA,TRUE,4124.11181640625,0,7,4,1,1,35-47,522,0
35.2-47.9-139-2023,47.87444,35.16201,35.2-47.9,35.2,47.900000000000006,2023,139,2346,2023-05-19,1,1383.919555157423,NA,TRUE,5109.841796875,0,9,4,1,1,35-47,522,0
35.2-47.9-139-2023,47.87695,35.18967,35.2-47.9,35.2,47.900000000000006,2023,139,2346,2023-05-19,1,1383.919555157423,NA,TRUE,4124.11181640625,0,9,4,1,1,35-47,522,0
35.2-47.9-139-2023,47.8679,35.15972,35.2-47.9,35.2,47.900000000000006,2023,139,2346,2023-05-19,1,1383.919555157423,NA,TRUE,5109.841796875,0,9,4,1,1,35-47,522,0
35.2-47.9-139-2023,47.88021,35.19081,35.2-47.9,35.2,47.900000000000006,2023,139,2346,2023-05-19,1,1383.919555157423,NA,TRUE,3278.41845703125,0,9,4,1,1,35-47,522,0
35.2-47.9-140-2023,47.87066,35.16136,35.2-47.9,35.2,47.900000000000006,2023,140,2326,2023-05-20,1,1383.919555157423,NA,TRUE,5109.841796875,0,7,5,1,1,35-47,522,0
35.2-47.9-140-2023,47.86777,35.15429,35.2-47.9,35.2,47.900000000000006,2023,140,2326,2023-05-20,1,1383.919555157423,NA,TRUE,5852.1455078125,0,7,5,1,1,35-47,522,0
35.2-47.9-140-2023,47.87073,35.16125,35.2-47.9,35.2,47.900000000000006,2023,140,2326,2023-05-20,1,1383.919555157423,NA,TRUE,5109.841796875,0,7,5,1,1,35-47,522,0
35.2-47.9-140-2023,47.86786,35.1542,35.2-47.9,35.2,47.900000000000006,2023,140,2326,2023-05-20,1,1383.919555157423,NA,TRUE,5852.1455078125,0,7,5,1,1,35-47,522,0
35.2-47.9-140-2023,47.88228,35.19326,35.2-47.9,35.2,47.900000000000006,2023,140,35,2023-05-20,1,1383.919555157423,NA,TRUE,3278.41845703125,0,7,5,1,1,35-47,522,0
35.2-47.9-141-2023,47.88372,35.18697,35.2-47.9,35.2,47.900000000000006,2023,141,107,2023-05-21,1,1383.919555157423,NA,TRUE,1890.5546875,0,12,7,1,1,35-47,522,0
35.2-47.9-141-2023,47.87613,35.18626,35.2-47.9,35.2,47.900000000000006,2023,141,105,2023-05-21,1,1383.919555157423,NA,TRUE,4124.11181640625,0,12,7,1,1,35-47,522,0
35.2-47.9-141-2023,47.87754,35.15487,35.2-47.9,35.2,47.900000000000006,2023,141,16,2023-05-21,1,1383.919555157423,NA,TRUE,5396.78076171875,0,12,7,1,1,35-47,522,0
35.2-47.9-141-2023,47.86862,35.16334,35.2-47.9,35.2,47.900000000000006,2023,141,107,2023-05-21,1,1383.919555157423,NA,TRUE,5109.841796875,0,12,7,1,1,35-47,522,0
35.2-47.9-141-2023,47.88218,35.19137,35.2-47.9,35.2,47.900000000000006,2023,141,105,2023-05-21,1,1383.919555157423,NA,TRUE,3278.41845703125,0,12,7,1,1,35-47,522,0
35.2-47.9-141-2023,47.87119,35.16319,35.2-47.9,35.2,47.900000000000006,2023,141,16,2023-05-21,1,1383.919555157423,NA,TRUE,5109.841796875,0,12,7,1,1,35-47,522,0
35.2-47.9-141-2023,47.8701,35.16093,35.2-47.9,35.2,47.900000000000006,2023,141,2358,2023-05-21,1,1383.919555157423,NA,TRUE,5109.841796875,0,12,7,1,1,35-47,522,0
35.2-47.9-155-2023,47.87341,35.15852,35.2-47.9,35.2,47.900000000000006,2023,155,54,2023-06-04,1,1383.919555157423,NA,TRUE,5109.841796875,6,7,15,1,1,35-47,522,1
35.2-47.9-155-2023,47.86934,35.16012,35.2-47.9,35.2,47.900000000000006,2023,155,2346,2023-06-04,1,1383.919555157423,NA,TRUE,5109.841796875,6,7,15,1,1,35-47,522,1
35.2-47.9-155-2023,47.87479,35.16087,35.2-47.9,35.2,47.900000000000006,2023,155,949,2023-06-04,1,1383.919555157423,NA,TRUE,5094.5712890625,6,7,15,1,1,35-47,522,1
35.2-47.9-155-2023,47.87547,35.15238,35.2-47.9,35.2,47.900000000000006,2023,155,54,2023-06-04,1,1383.919555157423,NA,TRUE,5396.78076171875,6,7,15,1,1,35-47,522,1
